supplier_name,receipt_date,product_code,product_name,received_qty,unit,related_external_order_no
荣翔/泓大,2/23,24MS00703,"哇哇粉Wow Pink BK网布54""",132.173913043478,Y,ALCPO2501670
荣翔/泓大,2/24,24MS01794,"粘土灰Clay Ash BK网布54""",308.695652173913,Y,ALCPO2501670
荣翔/泓大,2/23,24MS02001,"深湖蓝Deep Cobalt19-3935TPG 220g BK网布 54""",304.347826086957,Y,ALCPO2501670
升大/金宏盛,2/20,23MS01057,"法橡木13-0400 TPG 三明治网布54""",180.526315789474,Y,ALCPO2501690
扣库,扣K6115库存,23MS01056,"雨竹灰15-4101TPX 三明治网布54""",23,Y,ALCPO2501690
扣库,扣K6115库存,23MS01216,"烏鴉咖(19-0000 TPG) YS-0731 三明治网布 54""",27,Y,ALCPO2501690
联盛/金宏盛,2/18,24MS02131,"白色109-98-01 XF8021纹 350g/Y三明治网布 54""",542.285714285714,Y,AHJPO2505495
联盛/,2/22,24MS02131,"白色109-98-01 XF8021纹 350g/Y三明治网布 54""",21.7142857142857,Y,AHJPO2505495
双锦,2/11,22FB00235,"白色235g  （健康布）加密针织布54""",907.878787878788,Y,ALCPO2501909
双锦,2/11,22FB00271,"黑色235g  （健康布）加密针织布54""",290.606060606061,Y,ALCPO2501909
峰星,2/17,22MS00310,"白色 K107 250g 单层网布 54""",1091.6,Y,ALCPO2501909
峰星,2/22,22MS00311,"黑色K107 250g单层网布54""",1244.8,Y,ALCPO2501909
盛玮,3/1,WJ000454,"140G黑色佳积布58""",5221.33333333333,码,4510177756
尚好,3/19,,"正方格牛津布黑54""",3348,Y,K25128A/B/C黑色同24124
华宇,3/20,,"四小孔明治网布黑54""",1228.22222222222,Y,K25128A/B/C黑色同24124
峰星,3/5,WD001865,"300G 白色天鹅绒54""",8,码,4510177743
双辉,4/6,WD001668,230G/Y 黑色K208网布54″耐汗,434.347826086957,码,4510177861
中邦/大丰,2/21,WD003498,230G 11-4800布兰白色YS148D单层弹力网54″,91.304347826087,码,4510177861
中邦/大丰,2/19,WD003500,230G 16-5803火石灰色YS148D单层弹力网54″,65.2,码,4510177861
中邦/大丰,3/7,WD003502,230G 黑色YS148D单层弹力网54″,171.304347826087,码,4510177861
荣翔/金宏盛,2/19,24MS01357,"紫色18-3011TPX D01 230g 网布 54"" 防虹吸",319.565217391304,Y,AHJPO2505595
峰星/勇宏,2/19,24MS00037,"白色 220g 低弹平布 54"" 分化黑色+橘色16-1462TPX图案",250,Y,AHJPO2505595
荣翔/金宏盛,2/22,24MS01289,"灰色16-3915TCX D01 230g 网布 54"" 防虹吸",293.6,Y,AHJPO2505595
峰星,2/18,WB13224,"380G 白色K666单层网布54""",1078.42105263158,码,4510177845
峰星,2/18,WB4822,"130G 白色丝光布54""",1340.71428571429,码,4510177845
泰盛/金宏盛,3/18,WD002924,"240G 白色YS121细纱弹力网布上轻树脂54""",373.75,码,4510177845
鑫达盛,2/21,FX000226,"200G黑色拉毛四面弹54""",462.333333333333,码,4510177958
峰星,2/13,WB7416,"3U黑色180G天鹅绒54""",361.666666666667,码,4510177958
峰星,2/26,WB7447,"白色180G天鹅绒54""",721.111111111111,码,4510177958
双锦,3/4,WD000108,"360G黑色XF8001氨纶布54""",179.166666666667,码,4510177958
鑫达盛,2/21,WD000392,"200G黑色莱卡布54""",795,码,4510177958
双锦,2/21,WD000902,"180G灰褐色K209网布55""",2703.33333333333,码,4510177958
双锦/大丰,2/23,WD001791,"180G棕色18-0940TPG K209网布55""",161.111111111111,码,4510177958
双锦,2/22,WD002493,"180G草绿色 K209网布55""",533.333333333333,码,4510177958
鑫达盛/大丰,3/2,WD002495,"200G草绿色 拉毛四面弹54""",115.714285714286,码,4510177958
双锦/大丰,3/9,WD002496,"360G草绿色 XF8001氨纶布54""",68.3333333333333,码,4510177958
双锦/奔达,3/17,,D02网布（小足球纹）,3280,码,K-25133-137
双锦,2/27,WB13219,"180G 黑色K209网布54""",2782.77777777778,码,4510178350
柄亿,2/22,WB13223,"380G 黑色K666单层网布54""",480.78947368421,码,4510178350
峰星,3/3,WB13224,"380G 白色K666单层网布54""",644.210526315789,码,4510178350
鑫达盛,2/23,WD000392,200G黑色莱卡布54”,57.0833333333333,码,4510178350
双锦,2/27,WD003505,"180G中花灰色 K209网布55""",1487.22222222222,码,4510178350
双锦,3/13,WD003508,"180G棕色 K209网布55""",811.666666666667,码,4510178350
双锦,3/1,WD003511,"180G沙土色 K209网布55""",795,码,4510178350
双锦,2/27,WD003515,"180G紫红色 K209网布55""",545.555555555556,码,4510178350
双锦/大丰,3/10,WD003520,"360G紫红色 XF8001氨纶布54""",99.1666666666667,码,4510178350
双辉,2/23,WJ000026,"180G黑色佳积布58""",353.888888888889,码,4510178350
峰星,2/27,24MS02045,"海盐色Chalk 036-90-02 D027纹250-260g 单层网布 54""",385,Y,AHJPO2506497
峰星,2/19,24MS02075,"跋涉绿Trek Green AF9D D027纹250-260g 单层网布 54""",461.2,Y,AHJPO2506497
峰星,2/24,24MS02076,"红岩色Sedona Rose 250-260g 单层网布AF2A D027纹54""",410.4,Y,AHJPO2506497
联盛/金宏盛,2/19,24MS02130,"黑色139-18-00 XF8021纹 350g/Y三明治网布 54""",397.142857142857,Y,AHJPO2506497
荣翔,2/23,WK000197,"TPG-11-0601白色280GK208 54""",366.071428571429,码,4510178668
四海,3/9,23FB00567,"8安 守舊色(17-0909 TPX) 帆布54""",67,Y,ALCPO2502504
四海,3/9,23FB00571,"8安 米白(11-0701 TPG) 帆布54""",44,Y,ALCPO2502504
四海,3/7,23FB00583,"8安 禽褐(16-1324 TPG) 帆布54""",44,Y,ALCPO2502504
鑫茂,3/11,23FB00592,"8安 黃綠色(18-0316 TPG) 帆布54""",325,Y,ALCPO2502504
双辉,2/18,23FB00595,"米白(11-0701 TPG) Ys-2332 尼龙网纱 54""",89,Y,ALCPO2502504
鑫茂,3/12,18FB00544,"8安 黑色 帆布 54""",373,Y,ALCPO2502504
泉亿,3/8,23FB00320,"天鵝灰(12-0000 TPX) 毛巾布54""",80.4,Y,ALCPO2502504
佳盛,3/5,23FB00472,"黑色 弹力鸡皮绒 54""",222,Y,ALCPO2502504
佳盛,5/8,23FB00472,"黑色 弹力鸡皮绒 54""",5,Y,ALCPO2502504
鑫茂,3/14,23FB00625,"8安 壁虎绿13-0340 TN 帆布54""",314,Y,ALCPO2502504
润佳,3/9,23FB00638,"守舊色(17-0909TPX) 弹力鸡皮绒 54""",132,Y,ALCPO2502504
四海,3/7,23FB01147,"8安 麵包咖(18-1244 TPG) 帆布54""",56,Y,ALCPO2502504
润佳,2/28,23FB01148,"棕玻璃(19-1116TPG) 弹力鸡皮绒 54""",110,Y,ALCPO2502504
盛玮/大丰,3/3,23FB01264,"极度灰(17-5104 TPG) 220g 佳积布 54""",139.2,Y,ALCPO2502504
四海,3/7,24FB00637,"8安 雨林绿(19-5232TPG) 帆布54""",66,Y,ALCPO2502504
荣翔/大丰,3/15,24MS01456,"沙漠綠（16-0110 TPG）  220gK208/BK布 54""",123.04347826087,Y,ALCPO2502504
鑫茂,3/10,24FB00369,"8安 橄榄绿(18-0521 TPX) 帆布54""",338,Y,ALCPO2502504
鑫茂,3/17,23FB00929,"8安 古沙色（15-1314TPG）  帆布 54""",1004,Y,ALCPO2502504
联盛/金宏盛,3/17,23MS01215,"蚝蘑13-4201 TPG YS-0731 三明治网布 54""",270.263157894737,Y,ALCPO2502504
升大/金宏盛,3/17,23MS01216,"烏鴉咖(19-0000 TPG) YS-0731 三明治网布 54""",272.631578947368,Y,ALCPO2502504
一纺,3/1,23MS01511,"深灰(18-0201 TPG) 三明治网布54""",76,Y,ALCPO2502504
联盛,2/24,23MS01569,"明亮白(11-0601 TPG) YS-0731 三明治网布 54""",19.7368421052632,Y,ALCPO2502504
宏溢/金宏盛,2/28,23MS02121,"黑色19-0303TPG YSK055纹 单层网布 54""",278.25,Y,ALCPO2502442
铭超,3/9,24FB00703,"浅香槟金11-0104TPG 色丁布54""",55,Y,ALCPO2502442
荣翔/大丰,3/5,23MS02218,"海藻蓝19-4024TPX200g 小米通布 54""",227.727272727273,Y,ALCPO2502442
宏溢/金宏盛,2/28,23MS02211,"海藻蓝19-4024TPX YSK055纹 单层网布 54""",617.75,Y,ALCPO2502442
宏溢/金宏盛,3/5,23MS02122,"白色11-0601TPG YSK055纹 单层网布 54""",227.25,Y,ALCPO2502442
荣翔,2/27,23MS02212,"白色11-0601TPG 200g 小米通布54""",78.1818181818182,Y,ALCPO2502442
宏溢/金宏盛,3/1,23MS02206,"火红色18-1664TPG YSK055纹 单层网布 54""",698,Y,ALCPO2502442
荣翔/大丰,3/3,23MS02214,"火红色18-1664TPG 200g 小米通布 54""",229.090909090909,Y,ALCPO2502442
盛玮/金宏盛,3/13,24IM00031,"火红色18-1664TPG 佳绩布 54""80g",742,Y,ALCPO2502549
盛玮,3/3,24IM00033,"白色11-0601TPG 佳绩布 54""80g",1273,Y,ALCPO2502549
荣翔/大丰,2/17,WK000098,"230G/Y 18-1442TPG土红色 K208网布54""",108.695652173913,码,4510178776
双辉,2/21,WK000101,"230G/Y 黑色 K208网布54""",665.652173913043,码,4510178776
荣翔,2/22,WK000102,"230G/Y 白色 K208网布54""",793.913043478261,码,4510178776
荣翔/大丰,2/22,WK000152,"230G/Y 极致灰17-5104TPG K208网布54""",239.130434782609,码,4510178776
莆田染,3/25,WK000153,"230G/Y 玫瑰红14-1310TPG K208网布54""",16,码,4510178776
荣翔/大丰,2/24,WK000155,"230G/Y 黑灰18-0306TPG K208网布54""",229.166666666667,码,4510178776
华宇,2/26,C0100306,"CL24154纹 430g 三明治网布 A-01 54"" 154-63-12粉",261.333333333333,码,PA250214006
峰星,3/6,C0501181,"DJ132 POLYPAG 单层网布 240g 54"" 139-18-00黑",2033.75,码,PA250214006
荣翔,3/2,,D01网布 亮白11-0601TPX,93.3333333333333,码,25026B
华融,3/3,,三明治网布/炭黑Anthracite 19-4007TPX,32.4137931034483,码,25026A
华融,3/3,,三明治网布/亮白BRIGHT WHITE 11-0601TPX,31.0344827586207,码,25026B
双辉,2/28,,"160G黑色佳积布54""",1427.22222222222,码,25069B
鸿顺,3/3,,"160g佳织布/米色16-1333 54""",330.666666666667,码,25069A
英利明,3/11,,木瓜粉低弹平布,17,Y,CGD20250200612
鸿泰行,2/22,,0.5mm素面镭射TPU,122,Y,CGD20250200664
盛玮,3/9,WB11680,"250G 白色佳积布54""",573.2,码,4510178977
信义,3/4,WY000309,"白色YS1909尼龙网纱54""",3,码,4510178977
双锦/大丰,3/5,WD003530,"180G 城堡灰色K209网布54""",137.777777777778,码,4510179351
华宇,3/10,WS001379,"380G城堡灰色 YD-0731三明治网布上树脂54""",218.8,码,4510179351
峰星,2/19,,超细金光绒,116,KG,
峰星/勇宏,3/7,24MS00037,"白色 220g 低弹平布 54"" 分化黑色+橘色16-1462TPX图案",215,Y,AHJPO2507976
双辉/友谊,3/9,,"黑色 D01 230g 网布54"" 防虹吸",104.347826086957,Y,AHJPO2507976
弘发,2/24,,"GH209#杂灰色 汗衣布 54""POLYESTER",440,Y,ALCPO2503340
鑫达盛,3/7,,"黑色 YS-125纹 310g 粗网 54""",34.5161290322581,Y,ALCPO2503334
鑫达盛/泓大,2/25,,"月光米13-0000TPG YS-125纹310g 粗网 54""",27.0967741935484,Y,ALCPO2503334
鑫达盛/泓大,2/28,,"灰色14-4202TPG YS-125纹 310g粗网 54""",20.9677419354839,Y,ALCPO2503334
鑫达盛/泓大,2/228,,"云灰色13-4108TPG YS-125纹310g 粗网 54""",28.0645161290323,Y,ALCPO2503334
鑫达盛/泓大,2/25,,"白鹭色11-0103TPG YS-125纹310g 粗网 54""",16.4516129032258,Y,ALCPO2503334
双辉/泓大,3/16,,"焦褐绿Burnt Olive18-0521TCX 220g BK网布 54""",113.04347826087,Y,ALCPO2503424
联盛/泓大,3/19,,"焦褐绿Burnt Olive18-0521TCX GF-731/HD-A6932/GH-H2220-06纹330g 三层网 54""",9,Y,ALCPO2503424
升大/金宏盛,3/13,,"米白色Chalk White GF-731/HD-A6932/GH-H2220-06纹 330g 三层网 54""",1136.38888888889,Y,ALCPO2503424
华宇/金宏盛,3/16,,"冰褐色A.C.Beige GF-731/HD-A6932/GH-H2220-06纹 330g 三层网 54""",400.263157894737,Y,ALCPO2503424
盛玮/泓大,3/8,,"陶土棕19-1218TPG 佳积布 54""200g",280,Y,ALCPO2503424
双锦,2/25,WJ000444,"140G白色佳积布58""",3566,码,4510179377
盛玮,2/21,23FB00293,"120g佳积布  白色54""",2123.33333333333,Y,ALCPO2503442
王涛/大丰,3/2,24MS01415,"沙土灰12-6204TPG YSK133纹220g 单层网布 54""",216.818181818182,Y,ALCPO2503579
王涛/大丰,3/6,24MS01738,"草嫩色12-0109TPG YSK133纹220g 单层网布 54""",121.5,Y,ALCPO2503579
荣翔/大丰,3/13,24MS02468,"青豆绿18-5616TPG200g 小米通布 54""",115,Y,ALCPO2503579
荣翔/大丰,3/5,23MS02213,"米白色11-0103TPG200g 小米通布 54""",229.090909090909,Y,ALCPO2503579
福泽,3/7,24FB01423,"米白色11-0103TPG 210D 加密牛津布 54""",14,Y,ALCPO2503579
福泽,3/7,24FB01424,"快活绿18-6030TPG 210D 加密牛津布 54""",7,Y,ALCPO2503579
荣翔,2/22,WD001666,250G/Y 黑色YS018M小华夫格网布55″,169.2,码,4510179646
双锦/泓大,3/4,WD003531,"230G深蓝色D02网布54""",34.7826086956522,码,4510179699
双锦,2/27,WD003532,"230G白色D02网布54""",46.5217391304348,码,4510179699
双锦,2/27,WD003533,"230G黑色D02网布54""",94.3478260869565,码,4510179699
荣翔/大丰,3/1,WK000223,"TPG-11-0604米白 280GK208 54""",212.5,码,4510179976
荣翔/大丰,3/4,WK000224,"TPG-11-1005杏色 280GK208 54""",114.285714285714,码,4510179976
王涛/金宏盛,3/12,23MS01378,"亮白色11-4001TPG YSK133纹220g 单层网布 54""",536,Y,ALCPO2503637
王涛/金宏盛,3/5,23MS01380,"黑色 YSK133纹 220g 单层网布54""",494.285714285714,Y,ALCPO2503637
荣翔,3/7,15IM00580,"黑色 BK网布 54"" 220g",661.2,Y,ALCPO2503637
双锦,2/25,22MS00796,"黑色 YS-2068T纹 提花太空层54""",61.25,Y,ALCPO2503637
华宇金宏盛,3/17,24MS00161,"冰褐色A.C.Beige GF-731/HD-A6932/GH-H2220-06纹 330g 三层网 54""",354.736842105263,Y,ALCPO2503637
宝胜/大丰,3/8,24MS00369,"镀银灰14-0000TPG YS360纹 350g大星点弹力网布 54""",26.1,Y,ALCPO2503637
中邦/大丰,3/6,WD003539,"320G亮粉色拉毛布54""",55.6969696969697,码,ALCPO2502442
泰盛/大丰,3/6,WD003540,"260G/Y亮粉色灯笼布54""",54,码,ALCPO2502442
中邦/大丰,3/1,WD003541,"320G柠檬黄色拉毛布54""",60.3125,码,ALCPO2502442
泰盛/大丰,3/6,WD003542,"260G/Y柠檬黄色灯笼布54""",45.6,码,ALCPO2502442
峰星,3/12,19FB00716,"白色 180g 丝光布 54""",294.444444444444,Y,ALCPO2503659
荣翔,3/19,21MS00474,"海军蓝19-3921TPG LY-TS1595 200g 环保内里单层网布 54""",619,Y,ALCPO2503659
荣翔/泓大,3/18,21MS00493,"红色Tommy Red18-1655TPX LY-TS1595 200g 环保内里单层网布54""",250,Y,ALCPO2503659
盛玮/金宏盛,3/23,23IM00166,"黑色 DSK01 经编佳绩布 54""240g",1114.54545454545,Y,ALCPO2503659
盛玮,3/11,24IM00374,"米色7530U DSK01 经编佳绩布54"" 240g",464.545454545455,Y,ALCPO2503659
盛玮,3/6,24IM00375,"蓝色16-4411TPG DSK01 经编佳绩布 54"" 240g",604.8,Y,ALCPO2503659
盛玮/金宏盛,3/23,24IM00376,"紫色2092U DSK01 经编佳绩布54"" 240g",470.8,Y,ALCPO2503659
信和,3/12,WS001385,"300G白色5707三明治54""",142,码,4510180235
信和,3/12,WS001386,"300G黑色5707三明治54""",144,码,4510180235
峰星,3/4,22MS00311,"黑色 K107 250g 单层网布 54""",315.2,Y,ALCPO2503614
双锦,3/16,22MS00796,"黑色 YS-2068T纹 提花太空层54""",44.5714285714286,Y,ALCPO2503676
宝胜/大丰,3/8,23MS01578,"海藻蓝19-4024TPX YS360纹 350g大星点弹力网布 54""",117.142857142857,Y,ALCPO2503676
宝胜/大丰,3/8,24MS01032,"珊瑚粉17-1656TPG YS360纹 350g大星点弹力网布 54""",117.142857142857,Y,ALCPO2503676
宏溢/金宏盛,2/26,24MS02007,"白色109-98-01 354纹 280-290g 单层网 54""",598.928571428571,Y,AHJPO2509232
宏溢/金宏盛,3/10,24MS02008,"黑色139-18-00 354纹 280-290g 单层网 54""",269.285714285714,Y,AHJPO2509232
双辉,3/13,24MS02155,"白色109-98-01 D01 230-250g 单层网布 54""",446.521739130435,Y,AHJPO2509232
双辉,2/25,24FB00714,"黑色 180g 佳绩布 54""",930,Y,AHJPO2509284
峰星,3/4,,白K905低弹平布网布,1013.04347826087,Y,CGD20250201129
荣翔,3/19,WJ000266,"120G 棕色佳积布54""",112.222222222222,码,4510180405
盛玮,3/1,24FB01186,"白色109-98-01 250g 加密真美布54""",948.214285714286,Y,ALCPO2503762
泉亿,3/15,24FB01189,"黑色139-18-00 250g 加密真美布54""",64.8,Y,ALCPO2503762
盛玮,3/14,24FB01190,"水洗黑Washed Black 002-24-00 250g 加密真美布 54""",1147.30769230769,Y,ALCPO2503762
盛玮,3/15,24FB01191,"复古红Retro Red 011-27-26 250g 加密真美布 54""",392.8,Y,ALCPO2503762
峰星,3/5,24FB01193,"白色109-98-01 220-230g 低弹平布 54""",531.304347826087,Y,ALCPO2503762
峰星,3/4,24FB01194,"黑色139-18-00 220-230g 低弹平布 54""",621.304347826087,Y,ALCPO2503762
峰星,3/8,24FB01196,"水洗黑Washed Black 002-24-00 220-230g 低弹平布 54""",633.04347826087,Y,ALCPO2503762
峰星,3/6,24FB01240,"海盐色Chalk 036-90-02 220-230g 低弹平布 54""",1316.52173913043,Y,ALCPO2503762
盛玮/勇宏,3/1,24FB01246,"白色 250g 佳积布 升华转印黑色底蓝色年轮线条 54""",2056.4,Y,ALCPO2503762
盛玮,3/7,24IM00269,"黑色139-18-00 佳积布 54""250g",2060,Y,ALCPO2503762
盛玮,3/6,24IM00285,"纯灰色02 Pure Grey 2 ADHD 佳积布 54"" 250g",910.8,Y,ALCPO2503762
盛玮,3/14,24IM00287,"蓝灰色Soft Slate 106-55-05 佳积布 54"" 250g",610,Y,ALCPO2503762
盛玮,3/7,24IM00289,"灰黑色Jet Black 19-0303TPX 佳积布 54"" 250g",1644,Y,ALCPO2503762
盛玮,3/7,24IM00290,"葡萄叶Grape Leaf 19-0511TCX 佳积布 54"" 250g",508.4,Y,ALCPO2503762
盛玮,3/15,24IM00293,"逃脱蓝Escape Blue 105-27-15 佳积布 54"" 250g",502.4,Y,ALCPO2503762
盛玮,3/6,24IM00294,"太妃粉Dusty Rose 154-63-12 佳积布 54"" 250g",516.4,Y,ALCPO2503762
宏溢/金宏盛,3/7,24MS02009,"水洗黑Washed Black 002-24-00 354纹 280-290g 单层网 54""",353.571428571429,Y,ALCPO2503762
峰星,3/11,24MS02026,"黑色139-18-00 D027纹 250-260g 单层网布 54""",1781.6,Y,ALCPO2503762
峰星,3/30,24MS02053,"蓝灰色Soft Slate 106-55-05 D027纹 250-260g 单层网布54""",404.8,Y,ALCPO2503762
峰星,3/14,24MS02056,"亮橘色Orange Flare 013-64-47D027纹 250-260g 单层网布54""",534.8,Y,ALCPO2503762
峰星,3/14,24MS02064,"太妃粉Dusty Rose 154-63-12D027纹 250-260g 单层网布54""",541.6,Y,ALCPO2503762
峰星,3/14,24MS02065,"浅杏粉Washed Clay 022-81-13D027纹 250-260g 单层网布54""",544.4,Y,ALCPO2503762
峰星,3/15,24MS02066,"蓝色ADWW D027纹 250-260g 单层网布 54""",546.538461538462,Y,ALCPO2503762
宏溢/金宏盛,3/19,24MS02126,"海盐色Chalk 036-90-02 354纹280-290g 单层网 54""",710,Y,ALCPO2503762
宏溢/金宏盛,3/8,24MS02126,"海盐色Chalk 036-90-02 354纹280-290g 单层网 54""",202.142857142857,Y,ALCPO2503762
荣翔/金宏盛,3/16,24MS02158,"海盐色Chalk 036-90-02 K106 230-250g 单层网布 54""",349.545454545455,Y,ALCPO2503762
荣翔/金宏盛,4/15,24MS02158,"海盐色Chalk 036-90-02 K106 230-250g 单层网布 54""",384.5,Y,ALCPO2503762
盛玮,3/9,24IM00272,"海盐色Chalk 036-90-02 佳积布54"" 250g",489.6,Y,ALCPO2503795
盛玮,3/24,24IM00288,"亮橘色Orange Flare 013-64-47佳积布 54"" 250g",502.4,Y,ALCPO2503795
鸿顺,3/12,24IM00321,"雾粉色Frosted Berry 152-85-11佳积布 54"" 80g",2,Y,ALCPO2503795
峰星,3/15,24MS02049,"激光粉Laster Pink AF2C D027纹250-260g 单层网布 54""",525.6,Y,ALCPO2503795
荣翔,3/15,24MS02165,"雾粉色Frosted Berry 152-85-11 LY-YG1190/YS1190纹 250g 小四方泡布 54""",396.8,Y,ALCPO2503795
王涛/大丰,3/17,24MS02196,"米奶色11-0107TPG YSK133纹220g 单层网布 54""",250.5,Y,ALCPO2503874
盛玮,3/3,,"120g佳积布  白色54""",830,Y,ALCPO2503838
四海,3/8,24FB00517,"8安 毛毛灰(16-4402 TPG) 帆布54""",240,Y,ALCPO2503897
四海,3/17,23FB00577,"8安 羊皮色(14-1122 TPG) 帆布54""",185,Y,ALCPO2503897
联盛,3/10,23MS01569,"明亮白(11-0601 TPG) YS-0731 三明治网布 54""",249,Y,ALCPO2503897
盛玮,3/18,24FB01187,"童话蓝Y2K Blue 121-75-11 250g加密真美布 54""",373.076923076923,Y,ALCPO2503955
联盛,3/7,WS000589,"420G/Y 白色 YS028三明治 54""",81,码,4510180738
联盛/金宏盛,3/7,WS000590,"420G/Y 黑色 YS028三明治 54""",545.5,码,4510180738
联盛/大丰,3/2,WS001352,"420G/Y 暗橄榄黄19-0516TPG YS028三明治54""",69.75,码,4510180738
联盛/泓大,3/6,WS001354,"420G/Y 米色12-0104TPG YS028三明治 54""",84,码,4510180738
荣翔/泓大,3/7,WD003525,"280G/Y暗棕19-1103TPG YS-065M单网54""",122.4,码,4510180908
荣翔/泓大,3/7,WD003526,"280G/Y深棕19-0912TPG YS-065M单网54""",80.8,码,4510180908
荣翔/金宏盛,4/14,WD003527,"280G/Y黑YS-065M单网54""耐汗",399.2,码,4510180908
福泽/恒泰,3/5,WN000132,"城堡灰19-0203TPG YS960D加密牛津布上防脱纱（厂商直上）54""",195,码,4510180908
尚好/金宏盛,3/17,WN000199,"YS960D暗棕19-1103TPG加密牛津布防脱纱（厂家直上）54""",186,码,4510180908
海辉/恒泰,3/8,WN000200,"YS960D茶棕色17-1314TPG加密牛津布防脱纱（厂家直上）54""",102,码,4510180908
峰星,3/10,24MS02026,"黑色139-18-00 D027纹 250-260g单层网布 54""",2076.8,Y,AHJPO2509623
峰星,3/5,24MS02045,"海盐色Chalk 036-90-02 D027纹250-260g 单层网布 54""",646,Y,AHJPO2509623
峰星,3/5,24MS02074,"胜利蓝Vector Navy 126-21-11 D027纹 250-260g 单层网布54""",1924,Y,AHJPO2509623
峰星,3/5,24MS02075,"跋涉绿Trek Green AF9D D027纹250-260g 单层网布 54""",569.2,Y,AHJPO2509623
宏溢/金宏盛,3/5,24MS02082,"白色109-98-01 镂空圆孔YS0391纹 310-320g单层网布 54""",693.333333333333,Y,AHJPO2509623
宏溢/金宏盛,3/7,24MS02103,"黑色139-18-00 镂空圆孔YS0391纹 310-320g单层网布 54""",1411.51515151515,Y,AHJPO2509623
客富/金宏盛,3/12,24MS02104,"黑色139-18-00 YSK2360纹 400g双心三层网 59""",252.75,Y,AHJPO2509623
客富/泓大,3/12,24MS02106,"灰白色Mist Grey 017-79-00 YSK2360纹 400g 双心三层网59""",86.75,Y,AHJPO2509623
客富/泓大,3/10,24MS02109,"胜利蓝Vector Navy 126-21-11 YSK2360纹 400g 双心三层网59""",150,Y,AHJPO2509623
客富/泓大,3/10,24MS02111,"柔软蓝Soft Blue 112-75-11 YSK2360纹 400g 双心三层网59""",211.25,Y,AHJPO2509623
宏溢/金宏盛,3/5,24MS02112,"柔软蓝Soft Blue 112-75-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",784.848484848485,Y,AHJPO2509623
宏溢/金宏盛,3/7,24MS02113,"灰白色Mist Grey 017-79-00 镂空圆孔YS0391纹 310-320g 单层网布 54""",360.30303030303,Y,AHJPO2509623
宏溢/金宏盛,3/7,24MS02114,"胜利蓝Vector Navy 126-21-11 镂空圆孔YS0391纹 310-320g 单层网布 54""",306.363636363636,Y,AHJPO2509623
宏溢/金宏盛,3/7,24MS02115,"月色Moon 120-84-00 镂空圆孔YS0391纹 310-320g单层网布 54""",219.393939393939,Y,AHJPO2509623
联盛/金宏盛,3/12,24MS02130,"黑色139-18-00 XF8021纹 350g/Y三明治网布 54""",3108,Y,AHJPO2509623
联盛/金宏盛,3/26,24MS02131,"白色109-98-01 XF8021纹 350g/Y三明治网布 54""",846.571428571429,Y,AHJPO2509623
盛玮,3/12,24MS02174,"黑色139-18-00 K208 240gBK网布 54""",2648.75,Y,AHJPO2509623
盛玮,3/17,24MS02175,"宝蓝色Vector Blue(R) 118-30-29 K208 240g BK网布 54""",389.2,Y,AHJPO2509623
盛玮,3/19,24MS02182,"优秀蓝Optimum Blue 118-34-36K208 240g BK网布 54""",439.130434782609,Y,AHJPO2509623
泉亿/大丰,3/9,C0501971,"YS020M 加密真美布 250g 54"" 036-90-02米白",41.2,码,PA250225091
峰星/大丰,3/8,C0502962,"DJ132 POLYPAG 单层网布 240g 54"" 036-90-02米白-A",36.4,码,PA250225091
